Flight_No.,Booking_Code,Departure_Timestamp,Arrival_Timestamp,Passenger_Name,Seat_No.,Class,Fare,Extras,Loyalty_Points,Status,Gate,Terminal,Baggage_Claim,Duration_Hours,Layovers,Layover_Locations,Aircraft_Type,Pilot,Cabin_Crew,Inflight_Entertainment,Meal_Option,Wifi_Available,Window_Seat,Aisle_Seat,Emergency_Exit_Row,Number_of_Stops,Reward_Program_Member,Airline_Name
9495,BLVB,2023-01-03 21:20:19,2023-08-06 13:09:50,Name_ECZHJ,SeatYLH,Economy,991.42,No Extras,1498,Pending,GateEF,A,ClaimDJS,5151.8,1,LOCPBW,TypeQZB,Pilot_DIRP,Crew_QTUO,False,Non-Vegetarian,Available,False,True,False,1,True,Emirates
2085,BUMA,2023-07-30 12:21:42,2023-11-20 19:18:09,Name_LZHWG,SeatEFS,Economy,587.51,Meal,0,Cancelled,GateLX,A,ClaimCGC,2718.9,2,LOCYMJ,TypeRAO,Pilot_WKGD,Crew_FEOW,False,Non-Vegetarian,Available,True,False,False,2,False,Emirates
2210,BJZJ,2023-05-09 05:11:18,2023-05-31 06:56:46,Name_BZLVT,SeatCNN,First,772.1,No Extras,0,Confirmed,GateTN,C,ClaimYIT,529.8,0,LOCNZF,TypeQBY,Pilot_NFSN,Crew_CXLC,True,Vegan,Available,False,True,False,0,True,SkyWest Airlines
9420,BKID,2023-04-30 11:05:16,2023-10-29 01:45:17,Name_KIEFG,SeatMGI,First,619.33,Extra Baggage,0,Cancelled,GateMG,A,ClaimAEA,4358.7,0,LOCAAQ,TypeMSG,Pilot_SSNG,Crew_QHGX,False,Vegan,Not Available,False,True,False,0,False,Air Canada
4119,BQSJ,2023-06-02 07:07:47,2023-09-06 10:03:55,Name_NROAP,SeatOOY,Economy,992.43,Extra Baggage,0,Confirmed,GateHC,C,ClaimOEV,2306.9,0,LOCPJI,TypeOBV,Pilot_OZTH,Crew_GTTW,True,Non-Vegetarian,Available,True,False,True,0,False,JetBlue Airways
1267,BMBI,2023-07-31 23:02:32,2023-12-05 21:13:47,Name_OVIGL,SeatRWH,First,624.43,Meal,0,Cancelled,GateSH,A,ClaimXOA,3046.2,0,LOCICX,TypeCGC,Pilot_IYPO,Crew_HGMY,False,Non-Vegetarian,Available,False,True,False,0,True,Hawaiian Airlines
3774,BGZJ,2023-04-08 17:19:08,2023-04-25 13:14:48,Name_ILKCM,SeatAZT,First,500.36,Extra Baggage,0,Cancelled,GateQF,A,ClaimNRB,403.9,0,LOCGEV,TypeVKE,Pilot_EPCY,Crew_XLCC,True,Vegan,Not Available,False,True,True,0,True,Hawaiian Airlines
5349,BLVT,2023-01-30 18:36:47,2023-03-01 22:14:38,Name_EVVUR,SeatIIU,Economy,198.06,Extra Baggage,0,Cancelled,GateTX,C,ClaimQZE,723.6,1,LOCHTZ,TypeXFP,Pilot_OFKZ,Crew_DTAS,False,Vegan,Available,True,False,True,1,True,Allegiant Air
5965,BKDL,2023-04-15 04:00:14,2023-11-09 19:37:29,Name_KZCVI,SeatWVM,Economy,851.77,Meal,0,Cancelled,GateNT,C,ClaimGPE,5007.6,2,LOCUKF,TypeTFE,Pilot_YJDN,Crew_UNJV,True,Vegan,Available,False,True,True,2,True,Singapore Airlines
9125,BLWH,2023-07-14 17:57:04,2023-08-26 08:45:07,Name_ZHXHM,SeatTWC,Economy,242.38,Meal,0,Cancelled,GateZL,A,ClaimNSJ,1022.8,2,LOCLPP,TypeBXY,Pilot_LYQU,Crew_VJIU,False,Vegetarian,Available,False,True,True,2,False,American Airline
4459,BTNG,2023-05-06 17:26:24,2023-10-22 05:09:24,Name_KFMKN,SeatQRG,First,694.01,No Extras,0,Cancelled,GateOW,A,ClaimOES,4043.7,0,LOCJNE,TypeTUQ,Pilot_KSUI,Crew_EQYC,False,No Meal,Not Available,False,True,False,0,True,Spirit Airlines
1989,BCYS,2023-06-10 01:28:36,2023-10-22 14:47:03,Name_NSEOM,SeatJTW,Business,282.65,Extra Baggage,0,Pending,GateLP,A,ClaimWBP,3229.3,0,LOCEBH,TypeMNA,Pilot_ZIZS,Crew_ONUB,True,Vegan,Available,False,True,True,0,False,Southwest Airlines
1937,BNSJ,2023-06-17 12:14:16,2023-08-28 02:08:59,Name_XPSQP,SeatHGE,First,713.53,No Extras,0,Pending,GateNB,D,ClaimTHS,1717.9,0,LOCIDZ,TypeTYA,Pilot_MJJF,Crew_QDUV,False,Vegetarian,Available,False,True,True,0,False,American Airline
7654,BLRS,2023-10-14 18:31:24,2023-11-22 21:44:55,Name_NQGFE,SeatAVG,First,93.78,Extra Baggage,3432,Pending,GateKX,C,ClaimMCK,939.2,2,LOCAJH,TypeOQA,Pilot_KVCS,Crew_ZETA,True,Vegan,Available,False,True,True,2,True,Air France
7989,BXRM,2023-10-03 06:50:16,2023-11-16 16:57:08,Name_XXAPW,SeatDSF,Economy,216.49,No Extras,0,Pending,GateFS,C,ClaimGBN,1066.1,1,LOCHKH,TypeOKD,Pilot_ULTH,Crew_KTSO,False,Non-Vegetarian,Available,True,False,True,1,False,Frontier Airlines
9631,BQUX,2023-10-31 23:47:56,2023-11-16 07:49:50,Name_NBDAB,SeatZSZ,First,733.53,No Extras,0,Pending,GatePS,C,ClaimPXK,368.0,2,LOCUVF,TypeNOO,Pilot_WGEL,Crew_KEUM,True,No Meal,Not Available,False,True,True,2,False,Air Canada
8342,BFPR,2023-03-29 18:08:03,2023-05-02 17:02:37,Name_ZIAWT,SeatHEV,Economy,611.36,Meal,0,Confirmed,GateZK,A,ClaimUGZ,814.9,1,LOCHEK,TypeWFU,Pilot_CVUW,Crew_HFKK,False,Vegetarian,Not Available,True,False,False,1,False,Emirates
7023,BIMD,2023-05-30 04:19:05,2023-12-17 11:43:59,Name_WPNWM,SeatSQQ,Business,578.26,Meal,1468,Pending,GateVS,B,ClaimLNT,4831.4,2,LOCRSO,TypeHYY,Pilot_ISAW,Crew_BZFH,False,Vegan,Available,True,False,True,2,True,Air France
3358,BMCD,2023-05-23 10:12:56,2023-10-17 11:09:36,Name_ZSORC,SeatUEQ,Economy,139.04,Meal,4561,Cancelled,GateVU,D,ClaimBZP,3528.9,2,LOCDDL,TypeJLW,Pilot_FKML,Crew_ADZB,False,Vegetarian,Available,True,False,True,2,True,Qantas
4345,BSXA,2023-04-01 03:13:22,2023-12-07 20:15:09,Name_OOEMX,SeatFIT,Economy,868.59,No Extras,3509,Confirmed,GateAR,D,ClaimXOE,6017.0,1,LOCOYR,TypeDRR,Pilot_GOYF,Crew_PFXY,True,Non-Vegetarian,Not Available,True,False,False,1,True,Lufthansa
7360,BAIW,2023-01-16 17:28:58,2023-05-21 15:40:13,Name_YTPVT,SeatHGV,Economy,652.71,Meal,0,Confirmed,GateEL,D,ClaimYUZ,2998.2,1,LOCEWJ,TypeRWO,Pilot_HOBW,Crew_NOWC,True,Vegan,Available,True,False,True,1,False,Lufthansa
5816,BYCC,2023-03-25 21:18:14,2023-04-21 13:21:50,Name_ONIUR,SeatBYZ,Economy,598.99,No Extras,0,Pending,GateKT,A,ClaimDRO,640.1,1,LOCPFU,TypeTHY,Pilot_EZRT,Crew_IXZP,False,Vegetarian,Not Available,True,False,False,1,False,Emirates
4743,BRBK,2023-03-28 13:23:15,2023-10-21 17:22:06,Name_QEOXK,SeatFLO,Economy,962.28,Meal,1772,Confirmed,GateBG,C,ClaimJRG,4972.0,2,LOCXMQ,TypeUIF,Pilot_VTXE,Crew_ZISK,False,Vegan,Not Available,True,False,True,2,True,Emirates
8159,BIBT,2023-02-07 10:00:54,2023-04-10 21:53:59,Name_VLGYT,SeatZAZ,Business,573.73,Extra Baggage,0,Confirmed,GateXJ,B,ClaimYXS,1499.9,2,LOCEZP,TypeREE,Pilot_FXSU,Crew_WBQH,True,Vegan,Available,True,False,False,2,False,KLM Royal Dutch Airlines
1518,BDIN,2023-05-02 21:13:29,2023-09-17 06:24:07,Name_UICQX,SeatEFX,First,817.16,Meal,0,Pending,GateSH,C,ClaimWPD,3297.2,1,LOCURW,TypeATV,Pilot_XPNK,Crew_MMRL,True,Vegetarian,Available,False,True,True,1,True,American Airline
1268,BSPZ,2023-05-26 05:16:52,2023-10-29 10:09:24,Name_IKNZJ,SeatOZD,First,253.96,No Extras,0,Pending,GateSX,B,ClaimWIP,3748.9,0,LOCNMH,TypeJXD,Pilot_YRAQ,Crew_DAYF,False,Non-Vegetarian,Available,False,True,True,0,False,SkyWest Airlines
6444,BNOR,2023-03-03 22:54:18,2023-07-31 19:09:43,Name_DPPLF,SeatLYS,Economy,363.03,Meal,0,Pending,GateGX,B,ClaimSUE,3596.3,1,LOCDVG,TypeXPV,Pilot_QODJ,Crew_KSSJ,False,Vegetarian,Available,False,True,True,1,True,Air France
6475,BOSI,2023-03-01 02:17:56,2023-03-17 22:05:30,Name_GWHFG,SeatXRF,Economy,677.29,Extra Baggage,0,Pending,GateAR,C,ClaimPFU,403.8,0,LOCFYT,TypeZOT,Pilot_PXDV,Crew_INCN,False,No Meal,Available,False,True,False,0,False,Air Canada
5185,BUUP,2023-02-04 05:02:44,2023-09-20 21:25:46,Name_IPVMO,SeatPQK,First,648.48,Meal,0,Confirmed,GatePE,C,ClaimZYW,5488.4,0,LOCGOH,TypeGAF,Pilot_SEFN,Crew_NGXZ,True,Non-Vegetarian,Not Available,False,True,True,0,False,Frontier Airlines
6161,BWQJ,2023-04-20 01:50:05,2023-12-14 03:32:17,Name_RDEHD,SeatDZP,Business,132.08,Meal,0,Pending,GateGK,D,ClaimZJW,5713.7,0,LOCTDE,TypeNOQ,Pilot_MGQC,Crew_NYGR,False,Vegetarian,Available,True,False,True,0,False,Alaska Airlines
4865,BEIN,2023-10-31 01:14:17,2023-12-13 21:27:34,Name_QQBXP,SeatIWJ,Economy,101.79,Meal,0,Cancelled,GateVN,C,ClaimZHE,1052.2,1,LOCECW,TypePKZ,Pilot_FPLR,Crew_AQUT,True,Vegetarian,Available,False,True,False,1,True,United Airlines
9011,BVXJ,2023-01-20 15:08:42,2023-04-03 13:21:49,Name_SVGKA,SeatZMD,Economy,252.91,Extra Baggage,0,Confirmed,GateYQ,B,ClaimESB,1750.2,2,LOCXEP,TypeAVC,Pilot_FBMV,Crew_OEPJ,True,Vegetarian,Not Available,True,False,True,2,False,British Airways
3335,BXAX,2023-04-11 03:05:51,2023-11-27 09:45:16,Name_URGMC,SeatNGC,Business,557.16,No Extras,0,Cancelled,GateIO,A,ClaimADF,5526.7,2,LOCDJT,TypeWBG,Pilot_NTXN,Crew_HHHZ,True,Vegetarian,Not Available,True,False,True,2,True,British Airways
4674,BVTC,2023-05-21 04:29:05,2023-09-13 21:05:58,Name_IQBOI,SeatTQN,Economy,784.55,Extra Baggage,0,Confirmed,GateSC,A,ClaimENL,2776.6,2,LOCEYC,TypeQSL,Pilot_ADWY,Crew_YTLU,True,No Meal,Not Available,False,True,True,2,False,Delta Air Lines
5576,BPEM,2023-02-06 03:01:55,2023-04-05 06:03:11,Name_GSKXU,SeatOAD,First,419.46,Meal,0,Cancelled,GateLA,B,ClaimISP,1395.0,1,LOCCGZ,TypeUKZ,Pilot_JQZB,Crew_HEZY,False,Vegetarian,Not Available,False,True,False,1,False,JetBlue Airways
1500,BEWY,2023-02-05 18:56:15,2023-09-06 04:28:40,Name_RZQVD,SeatYAR,Economy,289.21,No Extras,0,Confirmed,GateNN,B,ClaimXDC,5097.5,2,LOCROM,TypeFGZ,Pilot_NHTZ,Crew_RRWC,False,Vegetarian,Not Available,False,True,False,2,False,Qantas
9083,BKQY,2023-07-30 07:06:46,2023-09-10 06:32:33,Name_BQWTA,SeatUMG,Economy,611.47,No Extras,0,Confirmed,GateFB,A,ClaimZZN,1007.4,0,LOCCNF,TypeLPO,Pilot_ESEJ,Crew_VLZI,False,No Meal,Not Available,False,True,False,0,False,Alaska Airlines
9294,BCVF,2023-04-20 03:48:18,2023-04-26 04:32:42,Name_MJQWU,SeatRWU,Economy,143.97,Meal,0,Cancelled,GateXJ,A,ClaimVRL,144.7,0,LOCHWR,TypeYHD,Pilot_KZDV,Crew_ZUGK,False,Non-Vegetarian,Available,False,True,False,0,True,Delta Air Lines
6543,BPTB,2023-12-22 11:04:25,2023-12-30 13:54:42,Name_QKICJ,SeatFSJ,Business,213.01,Meal,0,Pending,GateOY,A,ClaimKEL,194.8,1,LOCTPG,TypeYCW,Pilot_RWQH,Crew_OXFW,False,Vegan,Not Available,True,False,False,1,False,Southwest Airlines
3746,BEST,2023-06-04 03:48:01,2023-12-23 23:44:42,Name_QPPOM,SeatPMV,First,480.19,No Extras,0,Pending,GateLS,A,ClaimGYS,4867.9,0,LOCAUD,TypeFCB,Pilot_FPPL,Crew_NZZN,True,Non-Vegetarian,Not Available,False,True,False,0,False,SkyWest Airlines
4276,BVKW,2023-03-21 10:30:49,2023-07-29 17:30:11,Name_BZFCZ,SeatBJZ,Business,968.35,Meal,0,Cancelled,GateBO,C,ClaimHSH,3127.0,2,LOCYCA,TypePBW,Pilot_ZJHT,Crew_SISB,True,Vegetarian,Available,True,False,True,2,False,Frontier Airlines
4085,BRCL,2023-05-28 03:37:30,2023-12-14 19:33:57,Name_XAQXA,SeatEEV,Economy,360.06,Meal,0,Confirmed,GateTW,D,ClaimCZW,4815.9,2,LOCWUZ,TypeTMR,Pilot_TIDU,Crew_YJLM,False,Vegetarian,Available,True,False,True,2,False,Air Canada
6735,BWMU,2023-01-11 13:06:22,2023-08-07 00:41:25,Name_KDKMV,SeatSRS,Business,858.51,Extra Baggage,0,Confirmed,GateMY,D,ClaimSFK,4979.6,0,LOCMCX,TypeXFR,Pilot_PGMQ,Crew_POQQ,False,No Meal,Available,True,False,False,0,False,Frontier Airlines
8796,BTTI,2023-05-30 19:50:38,2023-08-24 16:36:29,Name_QTUMQ,SeatDHW,First,977.64,Meal,0,Cancelled,GateRT,A,ClaimPMZ,2060.8,2,LOCFFZ,TypeETW,Pilot_WTYE,Crew_PNMP,False,Vegetarian,Not Available,True,False,True,2,False,SkyWest Airlines
7613,BIZG,2023-01-07 02:54:21,2023-06-17 05:36:33,Name_BBVRF,SeatLAG,Economy,831.38,Extra Baggage,0,Pending,GateBV,D,ClaimQTI,3866.7,2,LOCUEK,TypeFWB,Pilot_DFON,Crew_XOLE,False,Non-Vegetarian,Not Available,True,False,True,2,False,Frontier Airlines
2327,BAAS,2023-01-14 20:55:21,2023-02-11 15:50:42,Name_YBWKQ,SeatCDZ,Business,469.77,Meal,0,Cancelled,GateBA,A,ClaimSOS,666.9,2,LOCLAF,TypeVHE,Pilot_BMPK,Crew_VYFZ,True,Vegan,Available,False,True,False,2,False,Frontier Airlines
8772,BCGL,2023-11-02 22:10:42,2023-12-22 22:05:48,Name_ITETO,SeatMKG,First,820.61,No Extras,0,Confirmed,GateCS,C,ClaimLTK,1199.9,2,LOCAWL,TypeTBD,Pilot_IHNN,Crew_NFHJ,True,Vegan,Available,False,True,False,2,True,Qantas
4746,BPMR,2023-03-31 04:10:17,2023-09-22 08:22:11,Name_ZYQJF,SeatBYU,Economy,92.59,No Extras,1352,Pending,GateXL,D,ClaimOUH,4204.2,1,LOCMAH,TypeORX,Pilot_HZUY,Crew_YHSX,False,Non-Vegetarian,Not Available,True,False,False,1,True,KLM Royal Dutch Airlines
6684,BXQX,2023-03-25 14:42:47,2023-05-20 20:47:28,Name_MUPXB,SeatDII,Economy,870.93,No Extras,0,Pending,GateAC,D,ClaimIFV,1350.1,0,LOCPZJ,TypeKOZ,Pilot_FCFR,Crew_ULPK,True,Vegan,Available,True,False,True,0,False,Lufthansa
3562,BINE,2023-04-19 02:42:23,2023-05-06 07:17:37,Name_TEXQG,SeatBYA,Economy,515.07,Meal,0,Pending,GateLL,C,ClaimLCK,412.6,2,LOCEYR,TypeHFQ,Pilot_SHDJ,Crew_IEOV,False,Vegetarian,Not Available,False,True,True,2,True,SkyWest Airlines
5163,BKTF,2023-03-16 00:32:04,2023-10-09 08:10:47,Name_XQEFJ,SeatAFM,Business,477.71,Meal,0,Confirmed,GateLB,D,ClaimSGI,4975.6,2,LOCAMA,TypeTYV,Pilot_FPSG,Crew_ZZBJ,False,Vegetarian,Available,False,True,False,2,True,Spirit Airlines
4317,BFXH,2023-03-04 00:43:52,2023-05-26 00:40:40,Name_ENYTN,SeatQPF,Economy,746.02,Meal,0,Confirmed,GateTF,A,ClaimSHX,1991.9,1,LOCPXW,TypePUO,Pilot_JZDN,Crew_NDQA,True,Vegetarian,Not Available,True,False,True,1,False,KLM Royal Dutch Airlines
3436,BAIJ,2023-05-17 06:44:47,2023-09-03 17:11:47,Name_BIRRV,SeatVKI,Business,934.57,No Extras,0,Cancelled,GateUV,A,ClaimNSA,2626.4,1,LOCVTU,TypeXWM,Pilot_ABHU,Crew_GKNI,True,Non-Vegetarian,Not Available,False,True,False,1,False,British Airways
6769,BQCW,2023-01-28 10:03:30,2023-05-22 07:31:48,Name_IEZRL,SeatGBA,Economy,291.67,No Extras,0,Cancelled,GateXP,A,ClaimYZB,2733.5,1,LOCVGH,TypeACQ,Pilot_OPDJ,Crew_KFPT,False,Non-Vegetarian,Available,False,True,False,1,False,Air France
9499,BUVM,2023-03-19 18:01:44,2023-11-05 18:04:17,Name_FQNJZ,SeatSPB,Economy,452.44,Extra Baggage,0,Cancelled,GateMJ,B,ClaimFXY,5544.0,0,LOCUYS,TypeYLV,Pilot_JIYF,Crew_NBTQ,False,No Meal,Not Available,False,True,True,0,False,KLM Royal Dutch Airlines
6918,BHTN,2023-03-24 12:14:09,2023-08-01 08:32:17,Name_SCJNO,SeatHZK,First,668.17,Extra Baggage,0,Confirmed,GateEQ,B,ClaimQGP,3116.3,2,LOCTNI,TypeIFT,Pilot_FPFD,Crew_BYDR,True,No Meal,Available,True,False,True,2,False,Hawaiian Airlines
2089,BTHS,2023-06-10 23:05:27,2023-08-17 20:09:16,Name_PFNDM,SeatJDS,First,626.14,No Extras,0,Cancelled,GateDO,C,ClaimHNA,1629.1,1,LOCADJ,TypeHXA,Pilot_KHKQ,Crew_FMLK,False,No Meal,Not Available,False,True,True,1,True,United Airlines
5555,BMFD,2023-09-09 10:06:35,2023-12-13 16:15:10,Name_HWIUK,SeatBQW,First,273.05,Meal,0,Cancelled,GateLT,C,ClaimKWD,2286.1,2,LOCKQD,TypeSXL,Pilot_ZYXL,Crew_AYUI,True,Vegetarian,Available,False,True,True,2,False,Singapore Airlines
3394,BFTB,2023-03-21 19:45:18,2023-03-31 18:54:44,Name_EEYRP,SeatBAV,First,67.0,Meal,0,Pending,GateHY,C,ClaimRHK,239.2,0,LOCUNH,TypeNBF,Pilot_IBZW,Crew_WXKU,False,Vegetarian,Not Available,True,False,True,0,True,JetBlue Airways
7468,BJKK,2023-10-18 18:03:38,2023-12-18 05:08:44,Name_WZSXI,SeatTMC,Business,204.85,No Extras,3973,Pending,GateWM,D,ClaimWHF,1451.1,2,LOCOMM,TypeDKJ,Pilot_QHUP,Crew_VOUO,True,Vegetarian,Not Available,True,False,False,2,True,Allegiant Air
5004,BCKH,2023-05-27 10:37:50,2023-11-21 02:19:14,Name_KKNJI,SeatRFN,First,87.65,No Extras,0,Cancelled,GateEV,A,ClaimLGD,4263.7,0,LOCDQS,TypeLAX,Pilot_AIPU,Crew_RZPP,False,No Meal,Not Available,False,True,False,0,True,Qantas
1666,BQZV,2023-01-20 19:29:43,2023-07-08 15:19:20,Name_EZKIM,SeatDZL,First,107.42,Meal,0,Pending,GateXR,B,ClaimGBK,4051.8,1,LOCCHK,TypeUJD,Pilot_SABB,Crew_CRUB,True,Vegan,Not Available,True,False,False,1,False,Air France
6718,BYAP,2023-09-20 22:14:10,2023-12-15 10:53:10,Name_SHWDL,SeatFTZ,First,283.43,No Extras,0,Pending,GateGJ,C,ClaimTDS,2052.6,0,LOCHYY,TypePMI,Pilot_TZUK,Crew_LLFY,True,Vegan,Not Available,False,True,False,0,True,Frontier Airlines
6152,BTGV,2023-07-03 13:36:59,2023-08-14 01:37:26,Name_YGXHS,SeatIFF,First,737.72,Meal,0,Pending,GateHB,B,ClaimBTR,996.0,1,LOCZDB,TypeUCU,Pilot_TVNI,Crew_CZGQ,False,Vegetarian,Not Available,False,True,True,1,True,Air France
3234,BVYH,2023-06-22 11:40:43,2023-08-24 23:44:00,Name_WHSYZ,SeatYLD,First,293.94,Meal,0,Pending,GateBL,D,ClaimSLN,1524.1,1,LOCZPD,TypeIEM,Pilot_GPHE,Crew_HJFW,True,Non-Vegetarian,Available,False,True,True,1,True,Lufthansa
7335,BMER,2023-05-08 03:45:39,2023-10-11 20:11:01,Name_DJOWH,SeatHLD,First,263.9,No Extras,421,Confirmed,GateCH,D,ClaimILA,3760.4,0,LOCEUY,TypeCPS,Pilot_KXQH,Crew_OKMR,True,No Meal,Not Available,False,True,True,0,True,Spirit Airlines
2236,BLPC,2023-03-09 02:26:52,2023-08-22 12:06:15,Name_OPXUG,SeatGIC,Economy,654.85,Meal,0,Pending,GateKK,A,ClaimVMW,3993.7,1,LOCBNT,TypeILL,Pilot_IDYX,Crew_GYLZ,False,Vegetarian,Available,False,True,True,1,True,Air Canada
2623,BLZS,2023-06-26 19:42:23,2023-12-12 03:03:05,Name_HMMBZ,SeatUAT,Economy,585.04,Meal,0,Confirmed,GateJY,C,ClaimGOY,4039.3,1,LOCLVX,TypeXGY,Pilot_KHXN,Crew_ZULF,False,Vegan,Not Available,True,False,False,1,True,Qantas
2374,BTRH,2023-02-10 01:19:27,2023-04-21 04:00:19,Name_TOFYR,SeatSPC,First,532.87,No Extras,0,Confirmed,GateSS,A,ClaimTGX,1682.7,0,LOCSZU,TypeJYL,Pilot_NZOA,Crew_IQPS,True,Vegan,Available,False,True,True,0,True,Qantas
8275,BXMH,2023-04-24 20:31:38,2023-10-28 21:20:40,Name_GBZBA,SeatFFR,Economy,663.65,No Extras,0,Confirmed,GateXR,C,ClaimXCV,4488.8,0,LOCPKJ,TypeLUQ,Pilot_RWRF,Crew_WHMK,False,Non-Vegetarian,Available,False,True,False,0,True,Allegiant Air
7359,BJNO,2023-03-06 13:14:00,2023-10-30 06:07:08,Name_YVNBJ,SeatVBN,Business,389.19,Meal,0,Pending,GateLG,A,ClaimLTN,5704.9,2,LOCCVP,TypeTXP,Pilot_KMJU,Crew_NJZJ,False,Vegetarian,Available,False,True,False,2,False,Singapore Airlines
1176,BUOZ,2023-10-28 05:13:23,2023-12-18 12:37:17,Name_DDWGT,SeatZBI,Economy,64.11,Meal,0,Cancelled,GateGU,B,ClaimDEZ,1231.4,1,LOCIRL,TypeIDS,Pilot_OEMQ,Crew_MBEE,True,Vegan,Not Available,False,True,True,1,False,Lufthansa
7704,BFNF,2023-09-14 11:07:08,2023-10-26 03:02:51,Name_ELLYF,SeatXWA,Economy,458.52,Extra Baggage,0,Confirmed,GateVM,B,ClaimPAN,999.9,2,LOCWWB,TypeMUP,Pilot_RKPX,Crew_PQWM,True,Vegan,Not Available,False,True,False,2,True,SkyWest Airlines
3928,BWAJ,2023-07-27 07:10:14,2023-11-09 22:14:16,Name_RBSPW,SeatSIG,Business,398.45,Extra Baggage,0,Pending,GateVP,D,ClaimKEK,2535.1,1,LOCFUY,TypeTDN,Pilot_TKDC,Crew_ZAZQ,True,Non-Vegetarian,Not Available,True,False,False,1,True,Delta Air Lines
9817,BSKC,2023-09-08 07:55:52,2023-10-05 13:29:19,Name_BQTZG,SeatFWY,Business,783.26,No Extras,0,Cancelled,GateOS,D,ClaimGQV,653.6,2,LOCEEL,TypeOJQ,Pilot_TAKI,Crew_EYUU,False,Non-Vegetarian,Available,False,True,True,2,False,Emirates
8617,BWFI,2023-03-04 21:06:32,2023-11-11 15:25:04,Name_UGWLW,SeatMIZ,Economy,135.78,No Extras,3731,Cancelled,GateKM,A,ClaimVQK,6042.3,0,LOCCQP,TypeZPR,Pilot_VUVH,Crew_NCHD,True,No Meal,Available,False,True,True,0,True,Spirit Airlines
8614,BYID,2023-07-18 17:54:41,2023-10-04 12:54:13,Name_KQKHF,SeatYJF,Economy,792.06,No Extras,0,Confirmed,GateCT,D,ClaimDJV,1867.0,2,LOCGBX,TypeASN,Pilot_VVBO,Crew_ZTTR,True,No Meal,Available,False,True,True,2,False,Air Canada
4715,BCTS,2023-03-16 11:02:04,2023-05-07 17:38:06,Name_FOZTL,SeatNQD,Business,725.45,No Extras,0,Confirmed,GateLF,D,ClaimXXX,1254.6,2,LOCKRI,TypeDEK,Pilot_QSMC,Crew_HMAC,False,Vegan,Not Available,False,True,False,2,False,Delta Air Lines
5274,BWKS,2023-09-12 13:29:36,2023-11-17 18:00:40,Name_IMOOZ,SeatONX,Economy,367.48,Extra Baggage,0,Pending,GateCF,C,ClaimTKT,1588.5,0,LOCAOE,TypeYTD,Pilot_OSFU,Crew_WMDM,False,Non-Vegetarian,Not Available,False,True,True,0,True,Emirates
9586,BQHF,2023-01-04 22:00:08,2023-06-20 08:08:37,Name_MIKVK,SeatMEA,First,646.11,Extra Baggage,0,Cancelled,GateWV,A,ClaimNDE,3994.1,1,LOCWSE,TypeVVR,Pilot_JJZY,Crew_OJCI,True,Non-Vegetarian,Available,True,False,True,1,True,Alaska Airlines
5971,BEHH,2023-02-12 02:49:19,2023-05-11 11:56:31,Name_IQWYU,SeatFAQ,Business,550.3,No Extras,0,Confirmed,GateOA,A,ClaimOWG,2121.1,2,LOCOSL,TypeXIO,Pilot_WMCP,Crew_OKBF,True,Vegetarian,Not Available,False,True,False,2,True,Allegiant Air
9389,BCSP,2023-03-08 18:15:42,2023-04-10 06:39:55,Name_FVEZY,SeatNQN,First,252.2,Extra Baggage,0,Pending,GateLA,D,ClaimHHF,780.4,0,LOCPIH,TypeLHK,Pilot_HNFA,Crew_AJDC,True,Vegetarian,Available,True,False,True,0,False,Air France
1968,BJWC,2023-07-27 09:53:10,2023-10-02 06:47:28,Name_UCFVQ,SeatPGJ,First,908.8,Meal,0,Confirmed,GateEM,A,ClaimPXX,1604.9,1,LOCFEI,TypeNYL,Pilot_IYYO,Crew_BZHO,False,Non-Vegetarian,Not Available,False,True,True,1,True,JetBlue Airways
4155,BIHH,2023-06-04 07:03:29,2023-06-15 08:38:08,Name_KDZLJ,SeatOLW,Economy,230.23,No Extras,0,Confirmed,GateFX,D,ClaimNUZ,265.6,1,LOCBSK,TypeUWK,Pilot_VELZ,Crew_IAZK,False,Non-Vegetarian,Available,False,True,False,1,False,United Airlines
5764,BYHT,2023-12-02 00:52:57,2023-12-03 05:45:05,Name_QFRUS,SeatHPF,First,181.15,No Extras,0,Confirmed,GateMV,D,ClaimWUL,28.9,2,LOCIOC,TypeGJO,Pilot_NCIS,Crew_FOSB,True,Vegetarian,Available,True,False,True,2,True,JetBlue Airways
3504,BGNV,2023-01-27 22:07:30,2023-11-17 07:35:47,Name_VYOLS,SeatKZF,Business,439.38,No Extras,0,Confirmed,GateVJ,D,ClaimNVQ,7041.5,0,LOCVBV,TypeNBR,Pilot_ZNNO,Crew_NLVP,False,Vegan,Not Available,True,False,False,0,False,Frontier Airlines
8643,BQLE,2023-03-12 16:26:41,2023-06-22 04:21:24,Name_YERZL,SeatVAR,Business,755.85,Meal,0,Pending,GateQB,A,ClaimNZK,2435.9,1,LOCWQR,TypeHIG,Pilot_KZAU,Crew_XVOM,True,Vegan,Not Available,True,False,False,1,False,Frontier Airlines
7006,BBYO,2023-04-21 06:02:15,2023-08-01 15:33:05,Name_ZZOJY,SeatCHH,Business,260.3,Meal,0,Pending,GateQL,C,ClaimHES,2457.5,2,LOCMWX,TypeIRS,Pilot_GEFY,Crew_FTFK,False,Vegan,Available,True,False,False,2,False,Frontier Airlines
